Massachusetts,107.41764070234,107.32353029632,0.50251991867741,12–8,12,20,52.4,51.4,38,45,18.8,17.8,33,25.6,72.7,51.8,55.8,35.7,30,7.5,7.8,61,57.4,35.5,41.1,71.457883400279,76.87174267100976,80.571,2.072985402919416,2026,0,0,18.150000000000006,,67.5,71.2,1.081,1.037,7.209915
Columbia,110.23907866856,110.16785772828,0.50185801110677,11–6,11,17,54.6,50,32.2,33.1,19.8,14.4,36.7,27.3,68.3,54.3,48.2,36.8,35.5,8.9,9.5,52.6,58.4,37.9,36.2,67.255872968126,77.89535121851323,80.3395,1.6287257451490302,2026,0,0,8.544920000000003,,75.4,73.4,1.13,1.078,14.738194117647
Central Arkansas,108.16636932802,108.14404177839,0.50059351443079,8–10,8,18,52,53.9,28.9,29.1,16.6,18.4,28.3,28.1,69,54,58.2,33.3,33.5,5.5,12,60.6,59.9,49.7,53.2,67.323178876328,77.04578563995838,79.652,1.0569772091163534,2026,0,0,0.20008000000000287,,67.8,73.7,1.072,1.08,19.663777777778
North Texas,100.58477368045,100.70595064278,0.49653855641602,10–8,10,18,46.6,46.8,38.4,49.5,19,22,33.4,33.6,65.9,47.1,48.3,30.5,29.6,14.9,11.7,53.4,50,34.9,37.6,64.500778358809,77.38775510204081,80.2395,1.8867547018807524,2026,0,0,7.544000000000002,,70,71.1,1.004,0.988,15.627116666667
Texas A&M Corpus Chris,101.34499616667,101.5127083214,0.49524634247553,6–9,6,15,46.2,50.1,39,45.2,18.3,19.7,30.5,29.5,67.6,45.8,51.8,31.5,31.2,9.2,12.8,50.6,55.1,30.3,34.1,65.709957295005,76.30926989335521,79.5415,2.5139944022391045,2026,0,0,2.1120800000000024,,66.1,70.9,0.978,1.03,22.494006666667
FIU,109.8040652506,109.99927169905,0.49489362461608,6–10,6,16,50.9,53.5,40.1,33.9,17.3,20.4,34.2,36.9,72.1,49.6,53.6,35.6,35.6,13.5,10.4,53.3,64.5,34,45.8,71.623354300811,76.80008036970062,80.8625,2.0867999999999998,2026,0,0,0.20000000000000284,,67.8,70.4,1.081,1.112,17.89195625
Lipscomb,108.32982549132,108.5359601482,0.49453474219108,12–7,12,19,53,52,28.1,31.5,16.5,18.5,26.1,30.3,72,51.5,53.1,36.4,33.5,7.3,11.2,63.5,46.7,47.5,40.4,69.859184911599,77.21783567134268,80.91899999999998,2.1035999999999997,2026,0,0,0.20000000000000284,,76.3,71.7,1.086,1.064,17.988426315789
Charlotte,112.85682683181,113.10251418074,0.49374830363094,10–9,10,19,53.5,51.5,39.1,39.9,18.3,15.1,35.2,30.4,64.5,52.8,51,36.3,34.8,11.5,8.4,51.2,48.2,43.6,39.6,63.390301502763,78.62598504748433,82.183,2.084749150509694,2026,0,0,13.368680000000005,,71.4,70,1.121,1.112,12.045368421053
Marshall,111.47836011677,111.72202302743,0.4937231797258,12–7,12,19,54.3,48.1,29.8,41,18,16.6,34.4,32,71.1,52.9,48,37.3,32.2,15.2,7.7,59.6,48.4,45.8,40,69.469160845777,77.67719724584852,82.5065,2.496696696696697,2026,0,0,5.964760000000001,,73.6,71.8,1.127,1.068,12.120184210526
Rutgers,109.05324967874,109.30666798993,0.4933272120344,9–11,9,20,46.3,52.1,39.2,29.5,16.3,16.8,33.5,33.2,66.1,45.4,49.7,31.9,37.2,10.3,9.9,45.7,56,35.2,39.4,65.124943485108,77.51040391676868,80.536,1.240855486707975,2026,0,0,38.314440000000005,,72.9,74.4,1.04,1.112,31.728505
Loyola Marymount,103.54141294875,103.87875015019,0.49064958559681,10–11,10,21,51.2,47.3,29.7,32.1,18.3,16.7,27,32.3,68.9,50.1,45.8,35.2,33.5,10.7,7.2,51.3,50.2,42.4,35.3,67.342390494863,78.40454731667347,81.0945,1.9034,2026,0,0,32.68724,,67,74.1,1.026,1.029,18.535157142857
UC Davis,111.13899113829,111.51541031423,0.49028027452467,9–8,9,17,53.5,52.4,40.8,41.1,18.5,18.7,26.5,31.3,71.4,53.7,51.9,35.5,35.4,7.5,10.1,61,54.6,44.2,38.8,68.973506710035,76.57643642397842,80.18249999999999,1.499500099980005,2026,0,0,17.572800000000004,,75.1,74.4,1.083,1.09,15.407911764706
Toledo,113.80289336283,114.36405482956,0.48586199782535,8–9,8,17,52.5,56.3,36,26.3,15.6,18.7,31.7,35.1,70.8,52.3,57.7,35.4,36.2,6.5,9.2,52.7,53.4,31.8,40.2,68.493970336033,76.4827083333333,79.93149999999999,1.5139999999999998,2026,0,0,22.194879999999998,,76.9,69.1,1.138,1.137,16.0601
Kennesaw St.,111.02284242312,111.71492674893,0.4821413096562,9–8,9,17,50,49.4,44.2,46.8,17.6,15.7,37.4,30.6,74.2,50.6,46.6,32.8,36.1,15.2,13.3,51.7,47.5,43.6,37.2,72.699381650316,78.1662322037297,80.36449999999999,1.2778555711142232,2026,0,0,10.418800000000001,,71.5,72.5,1.109,1.089,14.073541176471
Furman,107.65193724341,108.32589491352,0.48206479578435,11–7,11,18,54.3,50,30.6,26.1,18.1,14.4,31.9,28.2,67.4,59,51.5,32.7,32,8.7,11.7,57.9,49.8,47.9,41.7,66.247587967602,79.1579160754105,81.386,1.6070000000000007,2026,0,0,11.520400000000002,,66.8,72.6,1.105,1.067,9.0527166666667
Northern Kentucky,110.34241923417,111.12002229342,0.47982137542491,11–8,11,19,53.7,54.5,34.7,38.4,17,19.3,32.6,32.7,70.8,56.2,54.2,33.6,36.7,9.6,7.3,53.7,52.9,43,39.7,69.583806249255,77.0738885410144,79.34249999999999,2.399720055988802,2026,0,0,0.20004000000000285,,74.8,69.7,1.139,1.095,11.177852631579
Tarleton St.,109.63812916863,110.44111469418,0.47903264552536,7–9,7,16,50.4,56.5,44.3,50.5,19.5,24.1,31.8,33.3,72.1,49.9,59.1,34.5,35.3,8,9.6,44.5,57.3,24.7,42.2,71.14345672898,75.58491343775762,78.17299999999999,1.9758096761295492,2026,0,0,17.233320000000003,,76.6,71,1.064,1.074,19.2924375
Drake,109.30649345417,110.15046602385,0.47790134021819,9–10,9,19,51.9,50.2,34.3,35.8,14.8,15.3,25.4,29.3,68.6,51,50.6,35.3,33.1,8.2,8.9,51.5,53.2,44.5,43.1,66.556946404378,77.01100220044009,80.18700000000001,1.9977995599119822,2026,0,0,11.2504,,70.6,68.1,1.085,1.069,13.1578
Portland,106.99869692845,107.96471569913,0.47418302309038,8–11,8,19,51.5,52.2,33.5,36.1,19.6,17.9,29,32.1,71,54.9,52.2,30.3,34.8,9.7,6.8,62.6,63,36,45.7,69.168513071363,78.64108306188925,81.5185,1.3165999999999998,2026,0,0,0.20000000000000281,,73.6,74.9,1.037,1.095,17.525294736842
UT Rio Grande Valley,106.65844933419,107.62247983337,0.47415415335737,6–11,6,17,52.2,49,26.4,37.3,18.5,16.5,26.7,31.8,67.9,51.2,50.4,35.8,31.4,7.2,10.7,59.3,60.8,42.2,41.3,66.961313351057,75.69773095623987,78.416,1.9702059588082386,2026,0,0,0.20004000000000283,,71.8,71.8,1.034,1.07,17.730970588235
Elon,115.69552439566,116.79904819618,0.47273478243158,10–9,10,19,55.1,54.3,33.7,34.5,16.1,16.4,34.2,34.5,69.2,56.5,53.9,35.5,36.6,9.7,11,55.7,56.3,43.5,44.8,67.066268663663,77.76274588518667,80.33149999999999,2.0517792882846857,2026,0,0,7.250480000000004,,70.3,70.9,1.167,1.155,12.353878947368
Siena,107.38457062894,108.60619121474,0.46752405508094,14–7,14,21,50.8,49.2,31.5,27.5,15.9,18.2,33.4,27.3,64.6,52.5,51.1,31.3,30.9,8.5,9.9,52.4,48.3,32,38.6,64.260935876721,76.60107593627147,79.803,1.7653530706141227,2026,0,0,2.516320000000003,,73.9,73.7,1.095,1.006,7.9579571428572
Quinnipiac,107.11401055819,108.35070820624,0.46704434915452,13–8,13,21,49.4,49.9,32.1,30.5,15.9,18.4,32.6,33,70.7,47.3,48.1,35.8,35.6,11.9,10.9,49.6,52,32.5,35.1,69.670164709329,78.04863097670618,80.8685,1.385122975404919,2026,0,0,16.06504,,70.4,72.4,1.061,1.039,13.180947619048
San Diego,109.49233551014,110.77406091326,0.46659035283606,7–12,7,19,51.5,53.6,27.6,38.8,17.5,20.1,27.7,38.1,70.2,51.5,57.5,34.3,31.9,8.6,9.7,59.5,56.1,44.6,40.2,69.452494994009,76.34127799465789,79.257,2.1973210715713716,2026,0,0,24.527279999999998,,75.3,72.5,1.049,1.122,18.946552631579
Cal St. Northridge,109.51211095644,110.8683848532,0.46467165542548,9–9,9,18,51.1,52.4,37.8,36.4,18.3,15.4,32.1,25.4,75,52.3,52.8,32.5,34.7,7.5,10.5,57.1,55.7,34.8,48.7,73.325656262794,77.15157598875727,78.978,2.518,2026,0,0,31.310240000000004,,67.3,77.5,1.061,1.097,13.593516666667
Cornell,120.94403343414,122.49245255657,0.46349074882427,7–9,7,16,57.9,58,32.4,37.6,16.4,15,29,29.1,73.7,57.1,57.2,39.1,39.4,7,8.7,66.7,54.5,52.1,38.7,73.170434338316,75.9817884182525,77.82750000000001,2.306,2026,0,0,3.4176800000000025,,75.2,71.1,1.178,1.196,17.43064375
Charleston,109.28304882501,110.70130195887,0.46299664836859,12–8,12,20,51.2,50.5,44.8,28.7,16.5,14.2,30.8,30.7,69.2,54.3,51.3,31,33,12.1,9.5,50.2,54.1,40.2,44.7,67.715712924553,78.04184793867829,81.2435,1.4995000999800046,2026,0,0,13.900920000000005,,74.3,68.1,1.102,1.091,12.32227
St. Bonaventure,112.72024927981,114.24412700151,0.46146947722323,11–8,11,19,51.6,54.1,28,33.2,16.5,18.3,35.9,30.2,67.8,50.3,53.6,36.2,36.6,12.4,8.2,55.4,57.3,32.1,39,66.489745133919,76.279037111334,80.34899999999999,2.1558,2026,0,0,11.87468,,76.5,77.5,1.124,1.106,14.421663157895
South Dakota St.,109.71224404514,111.24790080944,0.46012215733773,7–11,7,18,52.4,51.2,32.5,34.7,16.9,16.1,30.3,28.1,68.6,53.5,52.5,33.8,33.1,7.4,8.5,53.2,54.5,39.7,46.3,67.6911258529,76.73808553971486,80.5475,1.4555999999999991,2026,0,0,9.403600000000003,,69.7,74.2,1.084,1.082,17.465133333333
Penn,109.21784767332,110.8596737883,0.45720789591068,8–9,8,17,50.3,51.8,36.8,29,16.1,15.9,31.4,31.1,69.3,46.3,54.9,38.5,31.3,8.8,9.9,53.7,48.9,35.3,38.5,69.127305268252,77.84214998937752,80.80799999999999,1.9324405356785928,2026,0,0,16.731320000000004,,69.8,69.8,1.074,1.093,14.027658823529
Eastern Michigan,105.89045729558,107.50536769559,0.45659456597733,8–10,8,18,50.3,50.3,31.3,31.4,17.1,16.9,29,29,68.4,49.8,50.7,34.4,33.2,9.5,11.4,49.5,50.6,31.4,35.5,65.531811865193,77.93654618473897,80.611,2.079,2026,0,0,21.440480000000004,,72,73,1.039,1.065,20.288466666667
Youngstown St.,107.70777598616,109.60618035147,0.44993637200217,7–12,7,19,52.8,51.6,31.3,43.2,19.3,18.4,33.2,32.5,68.8,55.6,51,33.4,35.2,9.4,11.2,51.2,47.6,51.2,31.2,66.843718964481,76.50892678034103,79.8465,2.520600000000001,2026,0,0,4.3004000000000016,,71.7,75.3,1.088,1.091,11.301984210526
Buffalo,113.41305115833,115.59155743228,0.44551616136467,11–7,11,18,55.5,53.6,43.1,31.9,15.7,18.2,28,32,67.6,54.4,55.9,37.9,33.8,8.4,8.6,54.4,59.6,44.9,44.8,66.064994147839,76.00426655830961,79.63749999999999,2.232446489297859,2026,0,0,31.219880000000003,,73.8,75.8,1.157,1.112,8.9638444444444
Green Bay,113.08577277175,115.46993399784,0.44030324907563,10–10,10,20,54.7,55.3,43.5,37.3,16.6,13.1,24.2,28.9,65,56.1,56.2,35.1,36.2,9,8.6,54.3,58.9,39.7,45,62.692122589751,76.8321033210332,79.056,1.6460831334932058,2026,0,0,0.2001600000000029,,74.4,70.7,1.111,1.177,16.01495
Western Kentucky,106.51092729204,108.80174115834,0.43912420754308,9–9,9,18,46.2,51.1,39.6,42.8,15.2,17.6,33.7,30,71.2,44.8,48.7,32.3,36,8.5,12.7,48.5,61.3,38.5,45.4,69.524660896203,76.82399674068039,80.91,2.1434,2026,0,0,10.148800000000003,,72.7,69,1.065,1.074,15.298666666667
Weber St.,109.49964408336,111.86888067299,0.43876615727376,8–10,8,18,51.1,52.2,42,37.9,16.9,17.3,32.5,29.2,71.2,50.7,56.1,34.6,30.5,5.1,11.7,49.6,48.8,33.3,37.6,68.852208916359,76.18348998774009,79.0575,1.7632000000000012,2026,0,0,5.378880000000001,,69.7,71.4,1.088,1.084,14.278044444444
Queens,115.70670586318,118.30790482889,0.43642891379462,11–8,11,19,55.8,54.5,33.4,38.5,15.5,14.5,32.8,33.7,70.5,59.9,54.3,34.3,36.6,8.4,9.8,56,53.2,48.5,40.8,68.738138817095,78.20848484848484,80.7855,1.7433539876074344,2026,0,0,9.394120000000001,,76.4,72.2,1.186,1.183,21.393547368421
American,107.9745907713,110.40649155768,0.43631292997003,11–8,11,19,51.8,53.5,28.3,44.2,16.6,19.3,26,31.4,67.6,53.5,54.3,33.1,34.8,4.5,9,49.4,50.8,45.1,36.5,67.208786530396,76.82064871740513,78.62100000000001,1.221888755502201,2026,0,0,0.19992000000000287,,77.4,72.2,1.071,1.091,14.323873684211
Fordham,104.33823315272,106.73359666023,0.4351109401632,7–10,7,17,48.9,49.6,22.4,26.7,17.6,15.3,36.5,25.6,64.7,52.9,48.4,28.2,34.3,6.5,7.2,49.3,58.9,37.2,40.5,63.546153402068,77.49639695285158,81.305,2.1682,2026,0,0,5.318760000000002,,69,72.3,1.052,1.033,12.129235294118
Drexel,105.14832587746,107.56424329446,0.43505953890563,9–11,9,20,50.7,47.3,30.6,37.1,18.6,16.9,32.6,31.2,65,48.5,47.9,35.8,30.8,10.3,9.8,55.2,47.4,41.6,33.6,63.521223754829,77.12927524429968,80.81649999999999,2.1670334066813357,2026,0,0,2.1580400000000033,,64.4,73.3,1.044,1.032,8.999595
Jacksonville St.,107.7345971258,110.43837474876,0.42921629176579,7–9,7,16,49.9,49.3,42,36,17.3,15.7,30,29.7,64.8,47.2,49,35.8,33.2,9.7,10.5,52.1,50.5,40.9,42.5,63.346409712057,77.21025321710253,80.22800000000001,2.0144,2026,0,0,0.5873200000000023,,67.3,76.7,1.054,1.072,9.8531625
Robert Morris,111.00000068024,114.0281631926,0.42323057685054,11–9,11,20,53.6,51.6,31,47.1,18.8,16,37.7,29.6,66.9,52,51.7,37.3,34.2,5.4,10.7,63.3,51.4,40.2,35.4,65.038777375688,76.94434060228453,79.8775,1.7767553510702148,2026,0,0,8.547400000000003,,69.6,75.5,1.12,1.122,11.544875
Indiana St.,106.81526854371,109.79112737423,0.42164926683166,7–12,7,19,51.8,49.9,30,27.6,18.4,14.7,24,31,69.4,57.5,51.3,30.1,31.5,5.9,14,63.9,40.6,45.9,34.5,68.908522124269,76.87510460251046,79.7375,2.0228045609121827,2026,0,0,0.19996000000000286,,70.3,70.4,1.022,1.07,16.395584210526
Harvard,108.50536173391,111.57213769025,0.42054772620145,9–9,9,18,54,52.7,24.4,29.3,17,17.8,27.2,29.8,64.8,52.9,53.4,37.2,34.3,10.3,8.1,54.4,51.4,37.7,40.5,63.212667652898,76.7286869943995,78.3565,1.441223510595762,2026,0,0,12.948480000000005,,80.4,72.7,1.093,1.079,12.186
La Salle,106.60284848165,109.67938594209,0.41892477697996,6–13,6,19,46.9,54.4,38.8,30.2,19.5,16.8,34.5,32.6,65.8,46.8,54.5,31.3,36.2,7.2,11.8,58.4,61.6,30.6,41.4,64.441116527648,77.70374948496087,80.54449999999999,2.0451909618076387,2026,0,0,9.617680000000004,,71.8,68.9,1.013,1.128,21.327684210526
Colgate,109.98368904041,113.2378679094,0.41694591854417,10–9,10,19,53.8,51.7,28.3,33.9,15.1,15.7,26.7,31.6,67.2,53.6,52.4,36,33.8,8.8,6.5,51.7,54.7,34.5,40.5,66.484022978933,77.41139240506328,80.30650000000001,1.5154969006198762,2026,0,0,0.20004000000000283,,71.9,73.2,1.098,1.114,18.289105263158
Navy,103.80213906035,106.89566822894,0.41636409048708,13–6,13,19,51.4,47.9,41.8,28.5,17.6,17.7,30.5,26,66.3,50.7,51.1,35.2,29.1,9.2,9.1,59.3,50.8,34.1,43.3,65.656155611109,74.74014447884419,78.55649999999999,2.568627450980392,2026,0,0,0.19992000000000287,,74.5,73.4,1.086,0.989,8.6876526315789
Tulane,107.52660324797,110.76339088068,0.41555024774243,11–8,11,19,49.7,51.5,44.9,35.6,15.1,18.3,22.7,35,67.6,51.5,50.2,31.5,35.7,13.5,9.1,52,56.6,43.5,40,66.119747210192,77.3433685923515,79.174,1.9512000000000005,2026,0,0,51.738400000000006,,77.5,68,1.066,1.082,11.094315789474
Merrimack,106.36764178654,109.59259624945,0.41496276825537,12–9,12,21,48.4,48.4,38.6,38.8,15.8,19.3,24.8,41.1,64.6,49.6,49.6,31.3,30.7,12.6,12.3,54.6,54.9,46.6,32.1,63.322847194681,76.69863013698631,78.67350000000002,1.5086947831301218,2026,0,0,0.20012000000000285,,76.3,72.8,1.038,1.078,14.487685714286
Appalachian St.,105.30782404057,108.50563404392,0.41483442788565,11–9,11,20,50.1,47.3,34.6,33.8,15.5,14.4,31,29.6,64,52.9,46.5,31.1,32.2,10.7,9.3,49.1,54.1,44.2,43.3,62.267387442814,76.38975817923188,80.2175,1.9489897979595918,2026,0,0,5.101960000000003,,61.6,70.5,1.058,1.049,9.8594
Monmouth,103.96734080333,107.27772938068,0.41084847779244,9–11,9,20,49.2,48.9,34.6,32.1,17.7,19.1,31.6,33.2,67.1,47.7,47.6,34.9,34,14,9.9,56.7,51.8,32.4,38.7,65.797234608346,78.32685950413223,80.4965,1.871374274854971,2026,0,0,11.948200000000003,,72.7,70.2,1.038,1.038,11.74493
Towson,102.01539741102,105.27031245836,0.4106719111536,10–10,10,20,45.2,51.2,29.2,30.7,17,16.9,37.5,26.7,64.6,48.1,55,26.8,30.7,8.6,7.2,38,46.2,36.5,42,63.139057679143,78.22747933884298,80.96349999999998,2.18996200759848,2026,0,0,0.6145600000000027,,69.1,71.9,1.023,1.048,18.50419
Oregon St.,108.59765091409,112.14068703325,0.40873408605819,10–12,10,22,49.8,50.3,45.2,37.8,17.8,15.6,25.2,33.5,66.5,48.8,51.3,34,32.6,11.3,9.2,58.3,53.8,45.8,40.6,65.060522505378,78.56793644326746,82.85199999999999,1.6295259051810365,2026,0,0,0.8260400000000028,,77.9,74.3,1.042,1.112,15.098527272727
Cal St. Fullerton,106.68464105447,110.20754544627,0.40766807424094,7–12,7,19,50.5,55.6,39.6,36.9,15.4,19.5,25.2,29.3,76.3,51.6,56.8,32.6,36.1,7.7,7.7,52.7,57.3,40.6,46.1,73.642215263306,75.8902953586498,79.17299999999999,1.86622675464907,2026,0,0,6.716360000000002,,68.9,74.5,1.049,1.11,18.577026315789
Idaho St.,112.2652941941,116.10514809971,0.40449707308695,7–10,7,17,53.7,52.2,40,38,17.6,15.9,33.8,31.7,66.7,54.3,54.8,35.3,31.9,11,9,49.4,47.2,44.9,37.9,63.760018459449,77.4801124949779,80.22349999999999,2.15996800639872,2026,0,0,0.20004000000000283,,74.5,76.6,1.115,1.132,17.2758
New Orleans,114.08181084745,117.99310913452,0.40427843498487,7–12,7,19,50.2,50.3,41.2,40,20.4,13.6,35.7,36,69.7,50.1,49.6,33.5,34.3,11,10.5,49.7,61.1,36.4,40.6,69.090256357872,77.82362694300518,80.89699999999999,1.7591999999999994,2026,0,0,0.2000000000000029,,74.9,72.5,1.065,1.16,23.078936842105
Utah Tech,107.51164302164,111.27569741919,0.40233749738783,7–11,7,18,51.1,51.2,28.4,35.7,18.2,18,28.8,34.2,68.7,53.4,54.5,31.6,29.7,8.3,7.7,52.6,48,38.7,33.5,66.242580256297,78.13148223764803,79.8985,1.7540491901619686,2026,0,0,0.20004000000000283,,72.1,73.4,1.032,1.094,22.081616666667
Stony Brook,106.47284087627,110.77207589285,0.38811919623342,10–9,10,19,50.5,50.8,28.6,34.8,16.8,16.7,28.1,32.3,65.8,48.2,49.2,35.6,35.5,11.3,12.3,55.1,55.1,45,39.4,64.735717475537,77.61837881219904,80.22500000000001,1.6876624675064988,2026,0,0,3.345520000000003,,69.8,71.6,1.053,1.084,10.971426315789
Saint Peter's,103.91074848595,108.26033890689,0.38424351082451,10–6,10,16,45.5,48.2,37.2,47.8,17.2,20.9,34.9,34,66.3,46.4,48.1,29.5,32.2,11.9,10.8,51.8,57.3,40.1,37.1,65.563410139171,76.7374525094981,79.65350000000001,2.0369926014797035,2026,0,0,0.20004000000000283,,76,72.1,1.039,1.026,11.11108125
Eastern Washington,109.89524582618,114.54784873986,0.38299674398447,3–15,3,18,50.8,57.2,33.7,36.9,18.7,17.5,30.9,33.7,70.1,50.6,58.4,34.1,37,8.1,8.6,46.9,51.2,35,39.1,68.607190359204,76.6171368861024,80.161,2.731853629274145,2026,0,0,5.748600000000002,,74,74.7,1.06,1.167,20.114294444444
Vermont,110.42648441416,115.20557161835,0.38054555133465,11–8,11,19,53.4,51.6,29.5,37.1,14.4,14,26.4,23.5,64.3,55.5,50.8,33.8,35.2,8.2,9.4,46.9,52.2,43.7,42.5,64.205826777615,77.59418534221685,80.4335,1.8010000000000006,2026,0,0,8.183920000000002,,75.4,73.6,1.114,1.093,7.9149263157895
Princeton,104.57111907432,109.1643557015,0.37886871880621,6–13,6,19,48.7,50.6,34.5,35.8,16.8,14.6,26.4,26.8,65.7,47.6,53.8,33.3,30.5,6.1,10.8,55,48.9,47.4,39.9,64.635907418178,77.57674228489681,80.06000000000002,1.078352988207076,2026,0,0,18.574680000000004,,74.1,75.5,1.023,1.085,14.422726315789
LIU,107.06487630738,111.79171445809,0.37828627752076,12–8,12,20,52.2,52.2,32.6,34.9,19.9,18.6,36.8,34.3,69.4,51.4,52.8,36.1,34.1,13,9.4,48.8,48.9,29.1,32.9,67.981368539998,77.69942903752039,79.10349999999998,2.4221155768846225,2026,0,0,0.20004000000000283,,63.7,67.3,1.067,1.085,15.055945
Campbell,109.72113338145,114.57708421967,0.37800679625004,7–12,7,19,49.4,56.3,45.5,36.9,18.6,17.1,32.9,31.9,70.9,51,55.8,31.3,38.3,3.7,10.8,43,52,38.4,29.6,70.352250351427,76.33630705394191,78.9125,2.2470988395358145,2026,0,0,0.9501200000000029,,70.6,74.4,1.061,1.154,22.114994736842
South Alabama,105.16851322277,109.86218506996,0.3770421661546,12–6,12,18,51.7,49.2,41,21,14.2,18.5,26.6,32.1,66.3,53.2,52,32.6,31.8,10.8,12.4,43.2,70.7,33.9,63.7,64.919632415019,77.36474589835935,79.608,2.400319936012798,2026,0,0,2.3158800000000026,,66.7,73.6,1.075,1.044,8.8256944444444
Rice,108.3269716351,113.39263803985,0.37154919954403,6–11,6,17,47.4,52.1,37.5,38.3,18,17.1,33.7,35,66.9,43.6,51.1,35.3,35.9,11,11.4,45.4,48.6,40.8,35.3,65.115836895149,76.47601773478435,79.392,2.240503798480608,2026,0,0,11.035400000000001,,69.1,74.1,1.037,1.131,16.391652941176
Nicholls St.,109.18137709129,114.35602691322,0.36992925325787,7–11,7,18,51.5,56.8,35.2,40.3,17.2,21.4,28.2,34.6,69.5,50.2,57.5,35.5,37.1,6.5,10.5,53.7,56.5,45.2,37.1,68.505694868595,77.47215990210076,80.22800000000001,2.6848000000000005,2026,0,0,6.267920000000002,,65.4,76.7,1.051,1.134,19.135205555556
Dartmouth,107.36215715487,112.45948058186,0.36971724816846,7–9,7,16,53.1,50.6,37.6,30.3,18.3,13.5,26.7,30.8,69.8,48.5,53.1,38.7,31.1,9.5,11.9,52.9,44.7,48.3,39.3,69.627086688265,77.05179615705933,79.339,1.8281999999999994,2026,0,0,0.20000000000000281,,70.4,72.5,1.067,1.108,14.06345625
Florida Gulf Coast,111.59155192123,117.06431173907,0.3657256199054,6–13,6,19,52.8,54.3,30.7,41.2,17,16.1,32.1,30.9,70.4,52.3,53.1,35.8,37.1,9.8,10.4,52.5,53.7,38.5,47.5,67.601471903322,77.20979873958122,79.987,1.714342868573714,2026,0,0,21.03572,,74.1,76.1,1.107,1.161,16.276984210526
Lindenwood,103.27897759087,108.40862698445,0.36413792408063,9–8,9,17,48.3,49.3,39.8,36.3,18.9,18.6,33.5,32.1,73.5,51.8,50.1,27,31.9,10.7,9.4,49.3,49.9,31.5,34.8,72.308854910817,77.185427752763,79.8795,1.8643999999999998,2026,0,0,0.20000000000000281,,66.3,67.8,1.019,1.03,16.583194117647
Purdue Fort Wayne,107.99193872687,113.36133920001,0.36400479116196,10–8,10,18,52.8,55.2,28.9,28,14.3,20,22.5,36.6,69.8,54.2,53.8,34.2,38.1,9.8,8,52.5,54.5,47.6,43.9,67.91671441967,76.28971209985906,80.26,2.177835567113423,2026,0,0,0.19996000000000286,,71.4,79.5,1.079,1.138,18.635927777778
Charleston Southern,105.47591047829,110.79342554587,0.36224677599704,8–11,8,19,53.2,46.5,30.2,44.7,17.4,12.6,29.1,29,73.4,53.6,45.7,35.1,32,10.9,9.9,55.7,40.1,50.3,31.3,71.241206571599,76.89303939579506,80.03349999999999,2.255548890221957,2026,0,0,0.20004000000000285,,64.3,69.8,1.076,1.062,10.505873684211
Wofford,110.08995384242,115.67508749052,0.36144308565298,12–7,12,19,51.7,53.6,37.9,34.6,14.2,15.6,31.4,30.6,69,50.4,52.7,35.6,36.8,9.5,9.8,52.3,50,42.7,37.1,67.692454187219,75.80008102086286,78.3475,1.1462000000000003,2026,0,0,0.20000000000000284,,72.6,76.7,1.135,1.143,11.487336842105
James Madison,110.58407670911,116.26663741937,0.35979235002863,9–11,9,20,52.9,50.2,35.1,43.5,17.4,12.9,30.6,32,67.6,51.1,49.4,36.6,34.3,12.7,11.6,53.7,48.7,46.7,38.7,65.383432931915,77.30915086562241,79.9585,2.072614522904581,2026,0,0,21.96852,,71,71.7,1.105,1.139,13.854535
Lamar,103.58132051575,108.93384355073,0.35906764901068,8–9,8,17,48.1,51.2,29.5,48.4,18.2,19.1,34.9,30.1,66.4,46.9,50.5,33.5,34.8,13.8,7.7,54.1,54.3,34.2,37.2,65.020113291284,77.29606753139798,81.1515,2.135627125425085,2026,0,0,0.19996000000000289,,72.3,68.3,1.037,1.055,13.894682352941
Iona,103.79825951767,109.1855327812,0.35849719268675,13–8,13,21,51.8,49.2,28,28.2,16.8,16.8,25.3,31.4,70.2,50.6,51.5,35.6,30.4,8.1,10.5,54.3,56.7,44.2,38.9,70.341116827035,77.16148445336007,80.694,2.346461415433826,2026,0,0,17.89844,,68.9,70.3,1.043,1.041,10.145280952381
San Jose St.,110.07945566061,116.11418438016,0.35119884794948,5–13,5,18,48,57.6,34.3,32.2,18,18.9,32.6,36.3,65.5,46.3,58.3,34.1,37.7,5.8,9.5,40.9,59.4,36.6,40.9,63.602765203354,76.62454212454213,80.053,1.2707082833133252,2026,0,0,28.167880000000004,,75.2,75.4,1.039,1.174,25.249633333333
Coastal Carolina,103.65801468106,109.40652922282,0.34962357964512,12–9,12,21,47.7,46.4,32.9,37.9,14.8,12.5,25.3,27,69.1,45.7,45.3,33.7,32.3,7.8,7.3,39.8,39.3,40.9,36,67.692733053655,77.46096728878186,80.51900000000002,2.1125999999999996,2026,0,0,14.99168,,73.7,70.8,1.018,1.045,10.775376190476
Old Dominion,105.03021400062,110.85943375636,0.34951489672439,5–15,5,20,49.2,50.6,33.5,42.7,15.7,14.2,25.3,29.7,70.1,47.5,52.7,34.6,31.3,7.7,11.3,47.3,52,38.1,36.1,68.533321480542,77.45120457329524,80.344,2.1582316463292655,2026,0,0,15.160040000000002,,71.3,74.3,1.033,1.111,17.781885
