game_id,season,season_type,home_team,away_team,home_score,away_score,actual_spread,actual_total,off_eff_diff,def_eff_diff,net_eff_diff,spread_net_rating_diff,spread_off_rating_diff,spread_def_rating_diff,spread_ppg_diff,spread_opp_ppg_diff,spread_margin_diff,spread_efg_diff,spread_to_rate_diff,spread_orb_diff,spread_ft_rate_diff,total_combined_off_eff,total_combined_def_eff,total_avg_off_eff,total_avg_def_eff,total_combined_tempo,total_avg_tempo,total_combined_ppg,total_combined_opp_ppg,total_combined_fg_pct,total_combined_3pt_pct,total_projected_total,sample_weight,game_type
53896,2017,postseason,Louisville,Michigan,69,73,4.0,142.0,-0.5,-3.9000000000000057,3.5,3.5,-0.5,-3.9000000000000057,2.267801857585141,-0.4241486068111442,2.6919504643962853,-0.05599999999999994,0.010000000000000009,0.08800000000000002,0.039000000000000035,227.5,217.5,113.75,108.75,126.2,63.1,152.3204334365325,132.36532507739938,0.94,0.74,56.159000000000006,5.0,tournament
53897,2017,postseason,Kentucky,Wichita State,65,62,-3.0,127.0,-0.9000000000000057,1.0999999999999943,-2.0,-2.0,-0.9000000000000057,1.0999999999999943,3.868421052631575,9.08479532163743,-5.216374269005854,-0.013000000000000012,0.0,0.017000000000000015,0.007999999999999952,224.9,216.9,112.45,108.45,142.3,71.15,165.86842105263156,133.86257309941521,0.942,0.756,62.86814000000001,5.0,tournament
53905,2017,postseason,Iowa,TCU,92,94,2.0,186.0,4.099999999999994,-2.0,6.1,6.1,4.099999999999994,-2.0,5.811463046757169,8.366515837104075,-2.555052790346906,-0.0020000000000000018,0.0,-0.009999999999999953,0.026000000000000023,222.5,222.2,111.25,111.1,136.8,68.4,155.24736048265459,147.75113122171945,0.9199999999999999,0.733,60.83496,5.0,tournament
53898,2017,postseason,Kansas,Michigan State,90,70,-20.0,160.0,0.29999999999999716,0.6999999999999886,-0.2999999999999998,-0.2999999999999998,0.29999999999999716,0.6999999999999886,11.337301587301582,3.2031746031746025,8.13412698412698,0.02100000000000002,-0.03,0.04999999999999999,0.024999999999999967,225.7,219.5,112.85,109.75,136.8,68.4,155.0515873015873,140.57460317460317,0.958,0.7769999999999999,60.90336,5.0,tournament
53899,2017,postseason,North Carolina,Arkansas,72,65,-7.0,137.0,0.19999999999998863,0.4000000000000057,-0.10000000000000009,-0.10000000000000009,0.19999999999998863,0.4000000000000057,5.11944444444444,-3.26111111111112,8.38055555555556,0.006000000000000005,-0.01999999999999999,0.04799999999999999,-0.03400000000000003,223.0,219.0,111.5,109.5,136.5,68.25,163.73055555555555,144.4611111111111,0.925,0.722,60.333000000000006,5.0,tournament
53900,2017,postseason,Oregon,Rhode Island,75,72,-3.0,147.0,72.10000000000001,63.30000000000001,8.8,8.8,72.10000000000001,63.30000000000001,5.243223443223442,0.39780219780220705,4.845421245421235,0.04599999999999993,0.0,-0.025000000000000022,-0.044999999999999984,297.5,289.3,148.75,144.65,130.7,65.35,152.5003663003663,131.14065934065934,0.935,0.713,76.69475999999999,5.0,tournament
53906,2017,postseason,Richmond,Oakland,87,83,-4.0,170.0,-1.1999999999999886,-2.6999999999999886,1.6,1.6,-1.1999999999999886,-2.6999999999999886,-5.280748663101605,1.0231729055258398,-6.303921568627445,0.02200000000000002,-0.03,-0.04400000000000001,-0.055999999999999994,222.0,222.5,111.0,111.25,139.60000000000002,69.80000000000001,153.8101604278075,143.44741532976826,0.9239999999999999,0.675,62.052200000000006,5.0,tournament
53901,2017,postseason,Baylor,USC,82,78,-4.0,160.0,3.6000000000000085,0.4000000000000057,3.2,3.2,3.6000000000000085,0.4000000000000057,-5.365079365079367,-9.481746031746027,4.11666666666666,0.008000000000000007,0.04999999999999999,0.039000000000000035,-0.030000000000000027,221.8,222.0,110.9,111.0,131.39999999999998,65.69999999999999,151.0793650793651,136.79603174603176,0.927,0.7210000000000001,58.31532,5.0,tournament
53902,2017,postseason,Duke,South Carolina,81,88,7.0,169.0,4.700000000000003,0.5,4.1,4.1,4.700000000000003,0.5,7.675675675675677,4.945945945945951,2.7297297297297263,0.0719999999999999,-0.009999999999999981,-0.05399999999999994,-0.0050000000000000044,223.89999999999998,220.9,111.94999999999999,110.45,135.7,67.85,154.0,135.43243243243245,0.895,0.716,60.359359999999995,5.0,tournament
53903,2017,postseason,UCLA,Cincinnati,79,67,-12.0,146.0,3.0999999999999943,2.1000000000000085,1.0000000000000004,1.0000000000000004,3.0999999999999943,2.1000000000000085,15.527777777777786,14.194444444444436,1.33333333333335,0.07799999999999996,-0.010000000000000009,-0.08099999999999996,-0.056999999999999995,225.5,217.7,112.75,108.85,135.7,67.85,164.08333333333331,136.86111111111111,0.98,0.751,60.142239999999994,5.0,tournament
53909,2017,postseason,Coastal Carolina,Loyola Maryland,72,63,-9.0,135.0,0.20000000000000284,-2.299999999999997,2.5,2.5,0.20000000000000284,-2.299999999999997,6.731934731934729,5.130536130536129,1.6013986013986,0.018000000000000016,-0.06,-0.03799999999999998,-0.09900000000000003,219.8,222.10000000000002,109.9,111.05000000000001,125.5,62.75,138.55011655011654,141.43356643356645,0.843,0.659,55.458450000000006,5.0,tournament
53907,2017,postseason,Campbell,UT Martin,73,56,-17.0,129.0,-0.7999999999999972,-1.3999999999999915,0.6999999999999997,0.6999999999999997,-0.7999999999999972,-1.3999999999999915,-5.240154440154427,-4.737451737451735,-0.5027027027026918,-0.007000000000000006,-0.01999999999999999,-0.10499999999999998,0.028000000000000025,221.39999999999998,225.2,110.69999999999999,112.6,128.89999999999998,64.44999999999999,148.64555984555983,145.54826254826253,0.9239999999999999,0.721,57.56673999999998,5.0,tournament
53908,2017,postseason,Liberty,Samford,66,58,-8.0,124.0,-0.10000000000000853,-0.9000000000000057,0.7999999999999999,0.7999999999999999,-0.10000000000000853,-0.9000000000000057,-12.122222222222234,-12.48809523809524,0.3658730158730066,-0.01200000000000001,-0.01999999999999999,-0.09000000000000002,-0.08399999999999996,222.3,224.9,111.15,112.45,125.19999999999999,62.599999999999994,145.32222222222222,139.3452380952381,0.905,0.754,55.989439999999995,5.0,tournament
53914,2017,postseason,Illinois State,UCF,62,63,1.0,125.0,-1.0,-1.1999999999999886,0.2,0.2,-1.0,-1.1999999999999886,2.030158730158732,0.14761904761905242,1.8825396825396794,0.009000000000000008,-0.03,0.019999999999999962,-0.09799999999999998,220.0,221.0,110.0,110.5,130.4,65.2,136.14126984126983,122.48095238095237,0.874,0.7210000000000001,57.5064,5.0,tournament
53915,2017,postseason,UT Arlington,Akron,85,69,-16.0,154.0,0.8999999999999915,1.3999999999999915,-0.6,-0.6,0.8999999999999915,1.3999999999999915,1.2777777777777715,-0.9444444444444429,2.2222222222222143,-0.02400000000000002,0.07,0.02200000000000002,-0.02100000000000002,223.3,222.8,111.65,111.4,118.0,59.0,155.27777777777777,140.72222222222223,0.927,0.7090000000000001,52.63980000000001,5.0,tournament
53911,2017,postseason,UIC,George Washington,80,71,-9.0,151.0,-7.299999999999997,-2.200000000000003,-5.1,-5.1,-7.299999999999997,-2.200000000000003,6.446825396825403,6.842857142857142,-0.3960317460317384,0.014000000000000012,0.04000000000000001,-0.011999999999999955,0.032999999999999974,227.7,226.2,113.85,113.1,134.60000000000002,67.30000000000001,146.27539682539683,146.15714285714284,0.868,0.736,61.09494000000001,5.0,tournament
53912,2017,postseason,Rice,Utah Valley,79,85,6.0,164.0,-1.2999999999999972,0.9000000000000057,-2.2,-2.2,-1.2999999999999972,0.9000000000000057,4.602521008403372,2.8025210084033603,1.8000000000000114,0.031000000000000028,0.0,0.03700000000000003,0.041000000000000036,218.89999999999998,221.9,109.44999999999999,110.95,141.7,70.85,158.42605042016805,148.62605042016804,0.899,0.708,62.46135999999999,5.0,tournament
53910,2017,postseason,Texas A&M-Corpus Christi,Weber State,82,73,-9.0,155.0,-0.9000000000000057,0.5999999999999943,-1.5,-1.5,-0.9000000000000057,0.5999999999999943,-4.406862745098039,-2.17647058823529,-2.2303921568627487,-0.05699999999999994,0.03999999999999998,0.08299999999999999,-0.03400000000000003,223.5,222.6,111.75,111.3,125.0,62.5,155.24019607843138,145.1764705882353,0.959,0.7490000000000001,55.7625,5.0,tournament
53913,2017,postseason,Wyoming,Kansas City,72,61,-11.0,133.0,0.8999999999999915,-0.7999999999999972,1.7,1.7,0.8999999999999915,-0.7999999999999972,1.035338345864659,-4.104511278195488,5.1398496240601474,-0.0030000000000000027,-0.010000000000000009,-0.06999999999999998,0.0050000000000000044,220.7,221.8,110.35,110.9,140.39999999999998,70.19999999999999,154.80676691729323,153.20977443609024,0.87,0.7170000000000001,62.12699999999999,5.0,tournament
53916,2017,postseason,Illinois,Boise State,71,56,-15.0,127.0,-2.700000000000003,-2.0,-0.7,-0.7,-2.700000000000003,-2.0,-3.8406072106261746,-1.8785578747628193,-1.9620493358633553,-0.01200000000000001,0.0,0.009000000000000008,-0.09800000000000003,222.3,220.2,111.15,110.1,135.7,67.85,146.54648956356738,140.7020872865275,0.894,0.72,60.04725,5.0,tournament
53917,2017,postseason,Colorado State,Cal State Bakersfield,63,81,18.0,144.0,1.3000000000000114,0.9000000000000057,0.30000000000000004,0.30000000000000004,1.3000000000000114,0.9000000000000057,0.8445378151260599,4.005882352941171,-3.1613445378151113,-0.010000000000000009,-0.04999999999999999,-0.02200000000000002,0.031000000000000028,222.5,222.5,111.25,111.25,135.7,67.85,143.7268907563025,131.59411764705882,0.864,0.688,60.386500000000005,5.0,tournament
53918,2017,postseason,TCU,Richmond,86,68,-18.0,154.0,-1.2000000000000028,2.1999999999999886,-3.4,-3.4,-1.2000000000000028,2.1999999999999886,0.4532428355957734,-2.5429864253393646,2.996229260935138,-0.010000000000000009,0.03,0.10199999999999995,0.003999999999999948,219.60000000000002,222.0,109.80000000000001,111.0,135.4,67.7,148.98265460030166,141.92760180995475,0.935,0.6950000000000001,59.792640000000006,5.0,tournament
53919,2017,postseason,Ole Miss,Georgia Tech,66,74,8.0,140.0,71.4,74.89999999999999,-3.4999999999999996,-3.4999999999999996,71.4,74.89999999999999,10.349999999999994,9.197619047619042,1.1523809523809518,0.007999999999999952,0.0,0.05399999999999999,0.07500000000000001,290.6,295.3,145.3,147.65,138.39999999999998,69.19999999999999,144.85,143.03095238095239,0.856,0.675,81.08856,5.0,tournament
53920,2017,postseason,Coastal Carolina,UIC,89,78,-11.0,167.0,-0.20000000000000284,-2.0999999999999943,2.0,2.0,-0.20000000000000284,-2.0999999999999943,-3.720085470085479,-3.2179487179487154,-0.5021367521367637,-0.02100000000000002,-0.04000000000000001,0.008999999999999952,-0.10099999999999998,220.2,221.9,110.1,110.95,133.8,66.9,149.00213675213675,149.78205128205127,0.867,0.6950000000000001,59.15298000000001,5.0,tournament
53923,2017,postseason,UCF,Illinois,68,58,-10.0,126.0,0.7000000000000028,2.0,-1.2,-1.2,0.7000000000000028,2.0,-4.297385620915037,-8.245098039215684,3.9477124183006467,-0.006000000000000005,0.04000000000000001,-0.015000000000000013,0.07999999999999996,220.3,220.2,110.15,110.1,131.3,65.65,138.40849673202615,130.578431372549,0.879,0.72,57.83765000000001,5.0,tournament
53921,2017,postseason,Texas State,Idaho,64,55,-9.0,119.0,-3.200000000000003,-2.0,-1.1,-1.1,-3.200000000000003,-2.0,-6.229797979797979,-8.42424242424243,2.19444444444445,-0.0050000000000000044,0.0,-0.008000000000000007,-0.041000000000000036,222.2,224.6,111.1,112.3,121.5,60.75,139.9520202020202,133.75757575757575,0.887,0.6990000000000001,54.2862,5.0,tournament
53924,2017,postseason,UT Arlington,Cal State Bakersfield,76,80,4.0,156.0,1.5,1.2999999999999972,0.2,0.2,1.5,1.2999999999999972,6.8366013071895395,6.09477124183006,0.7418300653594798,0.03600000000000003,0.04000000000000001,-0.01200000000000001,-0.020000000000000018,222.7,222.89999999999998,111.35,111.44999999999999,120.6,60.3,149.718954248366,133.6830065359477,0.901,0.6859999999999999,53.739360000000005,5.0,tournament
53922,2017,postseason,Wyoming,Utah Valley,74,68,-6.0,142.0,0.7000000000000028,0.0,0.7,0.7,0.7000000000000028,0.0,1.0092879256965972,1.640866873065022,-0.6315789473684248,0.0010000000000000009,-0.01999999999999999,-0.0069999999999999785,0.0010000000000000564,220.89999999999998,221.0,110.44999999999999,110.5,138.3,69.15,154.83281733746128,147.46439628482972,0.8680000000000001,0.666,61.11477,5.0,tournament
53925,2017,postseason,Oregon,Michigan,69,68,-1.0,137.0,70.80000000000001,65.60000000000001,5.3,5.3,70.80000000000001,65.60000000000001,3.845479082321191,-0.6255060728744866,4.470985155195677,-0.016000000000000014,0.020000000000000018,0.03699999999999998,0.04600000000000004,298.8,287.0,149.4,143.5,126.5,63.25,153.89811066126856,132.16396761133603,0.964,0.765,74.10369999999999,5.0,tournament
53926,2017,postseason,Gonzaga,West Virginia,61,58,-3.0,119.0,-0.4000000000000057,-2.8999999999999915,2.4,2.4,-0.4000000000000057,-2.8999999999999915,1.1559251559251607,-5.188496188496188,6.344421344421349,0.05300000000000005,-0.010000000000000009,-0.148,0.0010000000000000009,225.4,220.7,112.7,110.35,139.4,69.7,164.07484407484407,128.16285516285518,0.958,0.744,62.18634000000001,5.0,tournament
53927,2017,postseason,Kansas,Purdue,98,66,-32.0,164.0,2.9000000000000057,-0.6000000000000085,3.6,3.6,2.9000000000000057,-0.6000000000000085,3.4801587301587347,3.517460317460319,-0.037301587301584505,0.0040000000000000036,-0.010000000000000009,0.045999999999999985,0.027000000000000024,223.1,220.8,111.55,110.4,137.6,68.8,162.90873015873015,140.26031746031745,0.967,0.8069999999999999,61.080639999999995,5.0,tournament
53928,2017,postseason,Arizona,Xavier,71,73,2.0,144.0,0.30000000000001137,-4.400000000000006,4.7,4.7,0.30000000000001137,-4.400000000000006,1.93598862019914,-5.396159317211939,7.332147937411079,0.020000000000000018,-0.01999999999999999,-0.03999999999999998,-0.004999999999999949,223.5,217.4,111.75,108.7,132.3,66.15,151.199146514936,137.28805120910386,0.933,0.7310000000000001,58.331070000000004,5.0,tournament
53929,2017,postseason,North Carolina,Butler,92,80,-12.0,172.0,0.5999999999999943,-1.2000000000000028,1.7999999999999998,1.7999999999999998,0.5999999999999943,-1.2000000000000028,8.101470588235287,1.7470588235294002,6.354411764705887,-0.027000000000000024,0.010000000000000009,0.09599999999999997,-0.02300000000000002,222.6,220.60000000000002,111.3,110.30000000000001,137.60000000000002,68.80000000000001,160.7485294117647,139.45294117647057,0.9430000000000001,0.721,60.984320000000025,5.0,tournament
53930,2017,postseason,Baylor,South Carolina,50,70,20.0,120.0,3.1000000000000085,1.0,2.0,2.0,3.1000000000000085,1.0,-0.3050193050193002,-1.5861003861003837,1.2810810810810835,0.05399999999999999,0.03,-0.004999999999999949,-0.06,222.3,221.4,111.15,110.7,133.1,66.55,146.01930501930502,128.9003861003861,0.891,0.696,59.056470000000004,5.0,tournament
53931,2017,postseason,Kentucky,UCLA,86,75,-11.0,161.0,-2.299999999999997,-0.9000000000000057,-1.4000000000000004,-1.4000000000000004,-2.299999999999997,-0.9000000000000057,-4.937134502923982,-4.054093567251456,-0.8830409356725255,-0.06899999999999995,0.010000000000000009,0.063,0.14099999999999996,226.3,218.9,113.15,109.45,146.7,73.35,174.67397660818713,147.00146198830407,0.995,0.759,65.31084,5.0,tournament
53932,2017,postseason,Florida,Wisconsin,84,83,-1.0,167.0,-1.2999999999999972,-2.1000000000000085,0.8000000000000003,0.8000000000000003,-1.2999999999999972,-2.1000000000000085,5.510510510510514,4.121621621621621,1.3888888888888928,-0.006000000000000005,0.0,-0.021999999999999964,0.07300000000000006,224.89999999999998,216.7,112.44999999999999,108.35,128.89999999999998,64.44999999999999,150.26726726726724,128.8783783783784,0.905,0.717,56.92223999999999,5.0,tournament
53933,2017,postseason,Campbell,Furman,64,79,15.0,143.0,0.3999999999999915,-0.5999999999999943,1.0,1.0,0.3999999999999915,-0.5999999999999943,-2.297297297297291,4.148262548262551,-6.445559845559842,-0.027999999999999914,0.0,-0.02100000000000002,0.038000000000000034,220.2,224.4,110.1,112.2,122.8,61.4,145.7027027027027,136.66254826254826,0.931,0.757,54.59688,5.0,tournament
53934,2017,postseason,Texas State,Saint Peter's,44,49,5.0,93.0,-0.4000000000000057,0.0,-0.30000000000000004,-0.30000000000000004,-0.4000000000000057,0.0,0.8611111111111143,1.8611111111111072,-0.9999999999999929,-0.008000000000000007,-0.09999999999999998,0.033999999999999975,0.02899999999999997,219.4,222.6,109.7,111.3,98.30000000000001,49.150000000000006,132.86111111111111,123.47222222222223,0.883,0.7110000000000001,43.448600000000006,5.0,tournament
53935,2017,postseason,Gonzaga,Xavier,83,59,-24.0,142.0,0.9000000000000057,-2.0,2.8,2.8,0.9000000000000057,-2.0,7.983805668016188,-9.854925775978401,17.83873144399459,0.049000000000000044,-0.03,-0.08199999999999999,-0.019999999999999962,224.1,219.8,112.05,109.9,135.7,67.85,157.24696356275302,132.82928475033737,0.96,0.7230000000000001,60.237230000000004,5.0,tournament
53936,2017,postseason,Kansas,Oregon,60,74,14.0,134.0,-71.80000000000001,-66.20000000000002,-5.5,-5.5,-71.80000000000001,-66.20000000000002,4.322649572649567,6.119658119658112,-1.797008547008545,0.007000000000000117,0.009999999999999981,0.018000000000000016,0.012999999999999956,297.8,286.4,148.9,143.2,137.2,68.6,162.06623931623932,137.65811965811966,0.9690000000000001,0.784,80.15224,5.0,tournament
53937,2017,postseason,UMBC,Liberty,80,68,-12.0,148.0,-0.6999999999999886,-0.7000000000000028,0.0,0.0,-0.6999999999999886,-0.7000000000000028,14.547058823529412,13.74789915966386,0.7991596638655523,0.025000000000000022,0.009999999999999981,0.08100000000000002,-0.003000000000000058,221.5,223.3,110.75,111.65,123.5,61.75,147.74705882352941,140.60504201680672,0.905,0.752,54.932800000000015,5.0,tournament
53939,2017,postseason,Florida,South Carolina,70,77,7.0,147.0,2.200000000000003,-2.9000000000000057,4.9,4.9,2.200000000000003,-2.9000000000000057,4.726726726726724,1.256756756756758,3.4699699699699664,0.03899999999999998,-0.009999999999999981,-0.032999999999999974,0.004000000000000059,221.39999999999998,217.5,110.69999999999999,108.75,134.89999999999998,67.44999999999999,151.05105105105105,131.74324324324323,0.87,0.6950000000000001,59.20760999999999,5.0,tournament
53938,2017,postseason,Texas A&M-Corpus Christi,Purdue Fort Wayne,78,62,-16.0,140.0,-1.0,0.3999999999999915,-1.4000000000000001,-1.4000000000000001,-1.0,0.3999999999999915,-11.522727272727266,-7.348484848484844,-4.174242424242422,-0.061999999999999944,-0.07999999999999999,0.031000000000000028,0.118,223.6,222.8,111.8,111.4,109.30000000000001,54.650000000000006,162.35606060606062,150.34848484848484,0.966,0.734,48.79152000000001,5.0,tournament
53940,2017,postseason,North Carolina,Kentucky,75,73,-2.0,148.0,-0.4000000000000057,0.7000000000000028,-1.1,-1.1,-0.4000000000000057,0.7000000000000028,-0.44342105263157805,-0.8736842105263207,0.4302631578947427,-0.010000000000000009,0.0,0.04899999999999999,-0.061,223.6,218.7,111.8,109.35,144.8,72.4,169.29342105263157,142.07368421052632,0.9390000000000001,0.708,64.04504000000001,5.0,tournament
53941,2017,postseason,Coastal Carolina,Wyoming,91,81,-10.0,172.0,-0.7999999999999972,-0.5999999999999943,-0.09999999999999998,-0.09999999999999998,-0.7999999999999972,-0.5999999999999943,-5.28002699055331,-1.2705802968960853,-4.009446693657225,-0.02400000000000002,0.0,0.08499999999999999,-0.08100000000000002,220.8,220.4,110.4,110.2,132.7,66.35,150.5620782726046,147.83468286099867,0.854,0.676,58.54724,5.0,tournament
53942,2017,postseason,Georgia Tech,Cal State Bakersfield,76,61,-15.0,137.0,-1.0,-0.5999999999999943,-0.39999999999999997,-0.39999999999999997,-1.0,-0.5999999999999943,-4.191176470588232,3.1225490196078454,-7.313725490196077,-0.01899999999999996,-0.009999999999999981,-0.052000000000000046,-0.010000000000000009,220.2,221.0,110.1,110.5,136.39999999999998,68.19999999999999,138.69117647058823,130.7107843137255,0.876,0.679,60.17968,5.0,tournament
53943,2017,postseason,UCF,TCU,53,68,15.0,121.0,1.2999999999999972,-1.0,2.4,2.4,1.2999999999999972,-1.0,-7.662393162393158,-8.525641025641029,0.8632478632478708,-0.02300000000000002,0.03,-0.05799999999999994,0.07600000000000001,219.7,223.2,109.85,111.6,132.4,66.2,141.77350427350427,130.85897435897436,0.901,0.706,58.63996,5.0,tournament
53944,2017,postseason,UMBC,Texas A&M-Corpus Christi,61,79,18.0,140.0,-0.8999999999999915,-0.29999999999999716,-0.6000000000000001,-0.6000000000000001,-0.8999999999999915,-0.29999999999999716,5.7303921568627345,5.67647058823529,0.05392156862744457,0.03300000000000003,-0.03,-0.043999999999999984,-0.04300000000000004,221.7,222.89999999999998,110.85,111.44999999999999,129.0,64.5,156.56372549019608,148.6764705882353,0.939,0.725,57.3534,5.0,tournament
53945,2017,postseason,Wyoming,Coastal Carolina,81,57,-24.0,138.0,0.7999999999999972,0.5999999999999943,0.09999999999999998,0.09999999999999998,0.7999999999999972,0.5999999999999943,5.28002699055331,1.2705802968960853,4.009446693657225,0.02400000000000002,0.0,-0.08499999999999999,0.08100000000000002,220.8,220.4,110.4,110.2,132.7,66.35,150.5620782726046,147.83468286099867,0.854,0.676,58.54724,5.0,tournament
53946,2017,postseason,Saint Peter's,Furman,77,51,-26.0,128.0,0.0,-1.2000000000000028,1.2000000000000002,1.2000000000000002,0.0,-1.2000000000000028,-8.0,-5.4515873015872955,-2.5484126984127045,-0.04599999999999993,0.08999999999999997,-0.010000000000000009,0.008000000000000063,219.8,223.8,109.9,111.9,98.2,49.1,140.0,127.06269841269841,0.911,0.77,43.56152,5.0,tournament
53947,2017,postseason,TCU,Georgia Tech,88,56,-32.0,144.0,-0.3999999999999915,1.8999999999999915,-2.3,-2.3,-0.3999999999999915,1.8999999999999915,7.467948717948715,2.775641025641022,4.692307692307693,0.04999999999999999,-0.010000000000000009,0.05399999999999999,-0.03200000000000003,218.8,222.3,109.4,111.15,135.3,67.65,141.96794871794873,136.60897435897436,0.902,0.6839999999999999,59.680830000000014,5.0,tournament
53948,2017,postseason,Wyoming,Coastal Carolina,83,59,-24.0,142.0,0.7999999999999972,0.5999999999999943,0.09999999999999998,0.09999999999999998,0.7999999999999972,0.5999999999999943,5.28002699055331,1.2705802968960853,4.009446693657225,0.02400000000000002,0.0,-0.08499999999999999,0.08100000000000002,220.8,220.4,110.4,110.2,132.7,66.35,150.5620782726046,147.83468286099867,0.854,0.676,58.54724,5.0,tournament
53949,2017,postseason,Texas A&M-Corpus Christi,Saint Peter's,61,62,1.0,123.0,1.3999999999999915,0.29999999999999716,1.0999999999999999,1.0999999999999999,1.3999999999999915,0.29999999999999716,9.416666666666671,10.694444444444443,-1.2777777777777715,0.0050000000000000044,-0.07999999999999999,0.04899999999999999,0.05099999999999999,221.2,222.89999999999998,110.6,111.44999999999999,101.30000000000001,50.650000000000006,141.41666666666669,132.30555555555554,0.9059999999999999,0.7130000000000001,44.98733000000001,5.0,tournament
53950,2017,postseason,Gonzaga,South Carolina,77,73,-4.0,150.0,2.9000000000000057,-1.2999999999999972,4.0,4.0,2.9000000000000057,-1.2999999999999972,9.453222453222452,-3.756063756063753,13.209286209286205,0.09000000000000002,-0.01999999999999999,-0.10699999999999996,-0.007999999999999952,222.1,219.10000000000002,111.05,109.55000000000001,138.3,69.15,155.77754677754677,126.73042273042273,0.9239999999999999,0.7190000000000001,61.01796000000001,5.0,tournament
53951,2017,postseason,North Carolina,Oregon,77,76,-1.0,153.0,-73.20000000000002,-66.60000000000001,-6.6,-6.6,-73.20000000000002,-66.60000000000001,5.553205128205121,4.830769230769221,0.7224358974359006,-0.03499999999999992,-0.010000000000000009,0.07100000000000001,0.0009999999999999454,296.4,286.0,148.2,143.0,139.4,69.7,163.29679487179487,136.36923076923077,0.9470000000000001,0.735,81.18656000000001,5.0,tournament
53952,2017,postseason,North Carolina,Gonzaga,71,65,-6.0,136.0,-0.9000000000000057,0.7999999999999972,-1.6,-1.6,-0.9000000000000057,0.7999999999999972,1.809615384615384,9.112820512820505,-7.303205128205121,-0.04700000000000004,0.0,0.12199999999999997,-0.04200000000000004,224.1,218.60000000000002,112.05,109.30000000000001,141.7,70.85,167.0403846153846,132.08717948717947,0.97,0.737,62.73059,5.0,tournament
42002,2018,regular,Baylor,Central Arkansas,107,66,-41.0,173.0,2.799999999999997,-1.0999999999999943,3.9,3.9,2.799999999999997,-1.0999999999999943,-4.754978354978363,-9.210389610389612,4.455411255411249,0.006000000000000005,-0.009999999999999981,0.025999999999999968,-0.04899999999999999,222.60000000000002,223.5,111.30000000000001,111.75,127.4,63.7,156.33073593073593,148.84675324675322,0.9239999999999999,0.7110000000000001,56.83314000000001,1.0,regular
42003,2018,regular,Tulsa,Lamar,67,74,7.0,141.0,1.5999999999999943,-3.0,4.7,4.7,1.5999999999999943,-3.0,-2.305962854349943,1.2952101661779096,-3.6011730205278525,0.013000000000000012,0.0,-0.04800000000000004,0.04200000000000004,220.6,221.8,110.3,110.9,127.19999999999999,63.599999999999994,149.20918866080154,140.44672531769305,0.867,0.691,56.27327999999999,1.0,regular
42007,2018,regular,Penn State,Campbell,86,75,-11.0,161.0,4.1000000000000085,1.6999999999999886,2.4000000000000004,2.4000000000000004,4.1000000000000085,1.6999999999999886,-1.4907120743034028,-5.072755417956657,3.582043343653254,-0.03600000000000003,0.0,0.09,-0.03600000000000003,224.7,225.5,112.35,112.75,122.4,61.2,150.33281733746128,136.8095975232198,0.937,0.7789999999999999,55.10448,1.0,regular
42011,2018,regular,Sacred Heart,Holy Cross,64,69,5.0,133.0,0.20000000000000284,1.4000000000000057,-1.1,-1.1,0.20000000000000284,1.4000000000000057,5.064516129032256,4.451612903225808,0.6129032258064484,-0.040000000000000036,0.01999999999999999,0.099,0.0,221.8,222.0,110.9,111.0,125.0,62.5,132.29032258064515,139.8709677419355,0.8980000000000001,0.625,55.475,1.0,regular
42012,2018,regular,Virginia Tech,Detroit Mercy,111,79,-32.0,190.0,-1.2000000000000028,0.09999999999999432,-1.2000000000000002,-1.2000000000000002,-1.2000000000000028,0.09999999999999432,0.7298387096774235,-13.912298387096769,14.642137096774192,0.07099999999999995,-0.01999999999999999,-0.07100000000000001,0.03899999999999998,219.8,222.1,109.9,111.05,137.10000000000002,68.55000000000001,157.97983870967744,157.52520161290323,0.9339999999999999,0.726,60.58449000000001,1.0,regular
42013,2018,regular,Seton Hall,Fairleigh Dickinson,90,68,-22.0,158.0,0.5999999999999943,-1.4000000000000057,2.0,2.0,0.5999999999999943,-1.4000000000000057,4.8282732447817835,-1.9240986717267674,6.752371916508551,0.02100000000000002,-0.03,0.0020000000000000018,0.04500000000000004,221.6,223.6,110.8,111.8,134.5,67.25,154.0540796963947,149.6888045540797,0.919,0.7070000000000001,59.879400000000004,1.0,regular
42014,2018,regular,Alabama,Memphis,82,70,-12.0,152.0,-55.8,-18.500000000000014,-37.5,-37.5,-55.8,-18.500000000000014,1.5098039215686185,-0.5375816993464042,2.0473856209150227,0.01200000000000001,0.010000000000000009,-0.05599999999999994,-0.017000000000000015,275.2,238.10000000000002,137.6,119.05000000000001,128.3,64.15,143.15686274509804,141.81535947712416,0.913,0.643,65.85639,1.0,regular
42015,2018,regular,Mississippi State,Alabama State,96,68,-28.0,164.0,-2.4000000000000057,-1.0999999999999943,-1.4,-1.4,-2.4000000000000057,-1.0999999999999943,4.727986050566699,-10.85614646904969,15.58413251961639,0.059,-0.14,-0.04999999999999999,-0.04200000000000004,218.6,220.9,109.3,110.45,101.9,50.95,142.0828247602441,146.3696599825632,0.874,0.647,44.78505000000001,1.0,regular
