game_id,season,season_type,home_team,away_team,home_score,away_score,actual_spread,actual_total,off_eff_diff,def_eff_diff,net_eff_diff,spread_net_rating_diff,spread_off_rating_diff,spread_def_rating_diff,spread_ppg_diff,spread_opp_ppg_diff,spread_margin_diff,spread_efg_diff,spread_to_rate_diff,spread_orb_diff,spread_ft_rate_diff,total_combined_off_eff,total_combined_def_eff,total_avg_off_eff,total_avg_def_eff,total_combined_tempo,total_avg_tempo,total_combined_ppg,total_combined_opp_ppg,total_combined_fg_pct,total_combined_3pt_pct,total_projected_total
18394,2022,regular,Purdue,Bellarmine,96,67,-29.0,163.0,0.5999999999999943,3.0,-2.4,-2.4,0.5999999999999943,3.0,9.23013923013923,1.2506142506142481,7.979524979524982,0.019999999999999907,0.03,0.047000000000000014,0.165,219.6,218.4,109.8,109.2,127.8,63.9,149.47256347256348,135.61425061425064,0.965,0.724,55.976400000000005
18443,2022,regular,Michigan State,Kansas,74,87,13.0,161.0,-0.29999999999999716,-0.6999999999999886,0.2999999999999998,0.2999999999999998,-0.29999999999999716,-0.6999999999999886,-5.974999999999994,1.7777777777777715,-7.752777777777766,-0.017999999999999905,0.01999999999999999,-0.01599999999999996,-0.023999999999999966,225.7,219.5,112.85,109.75,135.0,67.5,150.475,136.27777777777777,0.9339999999999999,0.7389999999999999,60.102000000000004
18444,2022,regular,South Carolina,South Carolina Upstate,78,60,-18.0,138.0,-2.1000000000000085,-0.7999999999999972,-1.2,-1.2,-2.1000000000000085,-0.7999999999999972,-0.5010080645161281,-2.898185483870961,2.3971774193548328,-0.039000000000000035,0.01999999999999999,0.10400000000000001,-0.003999999999999948,221.3,221.2,110.65,110.6,135.2,67.6,142.43649193548387,143.41431451612902,0.871,0.681,59.826
18445,2022,regular,Georgia,Florida International,58,51,-7.0,109.0,-0.29999999999999716,-1.2999999999999972,0.9,0.9,-0.29999999999999716,-1.2999999999999972,-0.9375,7.4375,-8.375,-0.009000000000000008,-0.020000000000000018,-0.016000000000000014,0.14200000000000002,220.7,220.89999999999998,110.35,110.44999999999999,128.5,64.25,140.5625,149.5625,0.872,0.671,56.745599999999996
18446,2022,regular,East Carolina,South Carolina State,70,62,-8.0,132.0,0.09999999999999432,0.0,0.09999999999999987,0.09999999999999987,0.09999999999999432,0.0,-3.0720430107526937,-1.615053763440855,-1.4569892473118387,0.030000000000000027,-0.2,-0.08000000000000002,0.02300000000000002,221.1,223.4,110.55,111.7,98.6,49.3,140.60537634408604,143.48172043010754,0.7989999999999999,0.633,43.8277
18448,2022,regular,Richmond,North Carolina Central,70,60,-10.0,130.0,-50.5,-37.099999999999994,-13.4,-13.4,-50.5,-37.099999999999994,-1.7471665213600716,0.045335658238883525,-1.792502179598955,0.006000000000000005,-0.09,-0.09399999999999997,-0.05299999999999999,271.3,256.9,135.65,128.45,129.1,64.55,143.80122057541413,136.819529206626,0.891,0.661,68.19062000000001
18450,2022,regular,Arizona State,Portland,76,60,-16.0,136.0,-1.0,-2.1000000000000085,1.2,1.2,-1.0,-2.1000000000000085,-8.848197343453506,-4.950664136622393,-3.8975332068311133,-0.032999999999999974,-0.010000000000000009,0.03300000000000003,-0.13799999999999998,222.0,220.3,111.0,110.15,135.4,67.7,139.6223908918406,139.40227703984817,0.851,0.657,59.88742000000001
18454,2022,regular,Dayton,UIC,64,54,-10.0,118.0,1.7999999999999972,-1.7000000000000028,3.5,3.5,1.7999999999999972,-1.7000000000000028,-2.738095238095241,-11.70476190476191,8.966666666666669,0.025000000000000022,0.010000000000000009,0.0010000000000000009,0.07699999999999999,222.2,222.3,111.1,111.15,128.1,64.05,141.1952380952381,134.16190476190476,0.9179999999999999,0.685,56.94045
18455,2022,regular,Davidson,Delaware,93,71,-22.0,164.0,0.6000000000000085,0.5999999999999943,0.0,0.0,0.6000000000000085,0.5999999999999943,2.1285714285714334,-4.171428571428578,6.300000000000011,0.025000000000000022,-0.04000000000000001,-0.04799999999999999,-0.022999999999999965,225.2,222.6,112.6,111.3,129.1,64.55,148.87142857142857,136.17142857142858,0.95,0.734,57.81098
18456,2022,regular,George Mason,Stony Brook,74,52,-22.0,126.0,-0.7999999999999972,0.7999999999999972,-1.6,-1.6,-0.7999999999999972,0.7999999999999972,-2.2021505376344095,-4.595698924731181,2.3935483870967715,0.02300000000000002,0.01999999999999999,-0.040000000000000036,0.022000000000000075,221.60000000000002,221.2,110.80000000000001,110.6,130.1,65.05,143.6688172043011,141.66236559139784,0.8839999999999999,0.697,57.60828000000001
18457,2022,regular,UAlbany,Towson,56,77,21.0,133.0,-5.599999999999994,-3.799999999999997,-1.7999999999999998,-1.7999999999999998,-5.599999999999994,-3.799999999999997,-11.043643263757112,1.6062618595825455,-12.649905123339657,-0.05399999999999999,0.020000000000000018,-0.04499999999999993,-0.08999999999999997,227.0,224.2,113.5,112.1,126.1,63.05,134.72106261859582,130.13567362428842,0.8579999999999999,0.6799999999999999,56.896319999999996
18402,2022,regular,Tennessee,UT Martin,90,62,-28.0,152.0,1.1000000000000085,-4.200000000000003,5.4,5.4,1.1000000000000085,-4.200000000000003,4.55714285714285,-10.590476190476188,15.147619047619038,0.034999999999999976,-0.020000000000000018,-0.0040000000000000036,0.025999999999999968,223.3,222.39999999999998,111.65,111.19999999999999,133.9,66.95,142.35714285714286,136.47619047619048,0.849,0.659,59.67923
18403,2022,regular,North Carolina,Loyola Maryland,83,67,-16.0,150.0,1.7999999999999972,-2.5,4.199999999999999,4.199999999999999,1.7999999999999972,-2.5,11.764102564102558,5.615384615384613,6.148717948717945,0.01100000000000001,-0.03,0.017000000000000015,0.057999999999999996,221.39999999999998,221.9,110.69999999999999,110.95,130.8,65.4,144.03076923076924,136.94871794871796,0.889,0.677,57.983639999999994
